id_tinggal;id_lahir;prov_tinggal;prov_lahir;Jumlah Migrasi
KALTIM;PAPBAR;NusaTenggaraTimur;PapuaBarat;900
KALTIM;PAPUA;NusaTenggaraTimur;Papua;300
KALUT;ACEH;Papua;Aceh;247
KALUT;SUMUT;Papua;SumateraUtara;6198
KALUT;SUMBAR;Papua;SumateraBarat;1048
KALUT;RIAU;Papua;Riau;323
KALUT;JAMBI;Papua;Jambi;151
KALUT;SUMSEL;Papua;SumateraSelatan;489
KALUT;BENGKULU;Papua;Bengkulu;15
KALUT;LAMPUNG;Papua;Lampung;2606
KALUT;BABEL;Papua;Kep.BangkaBelitung;16
KALUT;KEPRI;Papua;KepulauanRiau;93
KALUT;JAKARTA;Papua;DKIJakarta;2229
KALUT;JABAR;Papua;JawaBarat;6829
KALUT;JATENG;Papua;JawaTengah;31721
KALUT;YOGYA;Papua;DIYogyakarta;1502
KALUT;JATIM;Papua;JawaTimur;40720
KALUT;BANTEN;Papua;Banten;615
KALUT;BALI;Papua;Bali;478
KALUT;NTB;Papua;NusaTenggaraBarat;2720
KALUT;NTT;Papua;NusaTenggaraTimur;5743
KALUT;KALBAR;Papua;KalimantanBarat;246
KALUT;KALTENG;Papua;KalimantanTengah;96
KALUT;KALSEL;Papua;KalimantanSelatan;301
KALUT;KALTIM;Papua;KalimantanTimur;687
KALUT;KALUT;Papua;KalimantanUtara;565
KALUT;SULUT;Papua;SulawesiUtara;7669
KALUT;SULTENG;Papua;SulawesiTengah;1192
KALUT;SULSEL;Papua;SulawesiSelatan;61426
KALUT;SULTENGG;Papua;SulawesiTenggara;7742
KALUT;GORONTALO;Papua;Gorontalo;605
KALUT;SULBARAT;Papua;SulawesiBarat;911
KALUT;MALUKU;Papua;Maluku;18961
KALUT;MALUT;Papua;MalukuUtara;2566
KALUT;PAPBAR;Papua;PapuaBarat;12504
KALUT;PAPUA;Papua;Papua;1265400
SULUT;ACEH;PapuaBarat;Aceh;30
SULUT;SUMUT;PapuaBarat;SumateraUtara;2089
SULUT;SUMBAR;PapuaBarat;SumateraBarat;160
SULUT;RIAU;PapuaBarat;Riau;209
SULUT;JAMBI;PapuaBarat;Jambi; NA
SULUT;SUMSEL;PapuaBarat;SumateraSelatan;175
SULUT;BENGKULU;PapuaBarat;Bengkulu;74
SULUT;LAMPUNG;PapuaBarat;Lampung;841
SULUT;BABEL;PapuaBarat;Kep.BangkaBelitung;91
SULUT;KEPRI;PapuaBarat;KepulauanRiau; NA
SULUT;JAKARTA;PapuaBarat;DKIJakarta;1091
SULUT;JABAR;PapuaBarat;JawaBarat;3736
SULUT;JATENG;PapuaBarat;JawaTengah;14928
SULUT;YOGYA;PapuaBarat;DIYogyakarta;954
SULUT;JATIM;PapuaBarat;JawaTimur;19010
SULUT;BANTEN;PapuaBarat;Banten;424
SULUT;BALI;PapuaBarat;Bali;103
SULUT;NTB;PapuaBarat;NusaTenggaraBarat;686
SULUT;NTT;PapuaBarat;NusaTenggaraTimur;2447
SULUT;KALBAR;PapuaBarat;KalimantanBarat;146
SULUT;KALTENG;PapuaBarat;KalimantanTengah;176
SULUT;KALSEL;PapuaBarat;KalimantanSelatan;211
SULUT;KALTIM;PapuaBarat;KalimantanTimur;344
SULUT;KALUT;PapuaBarat;KalimantanUtara;199
SULUT;SULUT;PapuaBarat;SulawesiUtara;6153
SULUT;SULTENG;PapuaBarat;SulawesiTengah;131
SULUT;SULSEL;PapuaBarat;SulawesiSelatan;18001
SULUT;SULTENGG;PapuaBarat;SulawesiTenggara;8735
SULUT;GORONTALO;PapuaBarat;Gorontalo;266
SULUT;SULBARAT;PapuaBarat;SulawesiBarat;1132
SULUT;MALUKU;PapuaBarat;Maluku;23478
SULUT;MALUT;PapuaBarat;MalukuUtara;2769
SULUT;PAPBAR;PapuaBarat;PapuaBarat;287246
SULUT;PAPUA;PapuaBarat;Papua;15409
SULTENG;ACEH;Riau;Aceh;16044
SULTENG;SUMUT;Riau;SumateraUtara;424496
SULTENG;SUMBAR;Riau;SumateraBarat;165735
SULTENG;RIAU;Riau;Riau;2184415
SULTENG;JAMBI;Riau;Jambi;12423
SULTENG;SUMSEL;Riau;SumateraSelatan;15585
SULTENG;BENGKULU;Riau;Bengkulu;2079
SULTENG;LAMPUNG;Riau;Lampung;16873
SULTENG;BABEL;Riau;Kep.BangkaBelitung;878
SULTENG;KEPRI;Riau;KepulauanRiau;10572
SULTENG;JAKARTA;Riau;DKIJakarta;6853
SULTENG;JABAR;Riau;JawaBarat;34085
SULTENG;JATENG;Riau;JawaTengah;92104
SULTENG;YOGYA;Riau;DIYogyakarta;14467
SULTENG;JATIM;Riau;JawaTimur;69014
SULTENG;BANTEN;Riau;Banten;2419
SULTENG;BALI;Riau;Bali;327
SULTENG;NTB;Riau;NusaTenggaraBarat;878
SULTENG;NTT;Riau;NusaTenggaraTimur;723
SULTENG;KALBAR;Riau;KalimantanBarat;625
SULTENG;KALTENG;Riau;KalimantanTengah;105
SULTENG;KALSEL;Riau;KalimantanSelatan;279
SULTENG;KALTIM;Riau;KalimantanTimur;359
SULTENG;KALUT;Riau;KalimantanUtara; NA
SULTENG;SULUT;Riau;SulawesiUtara;252
SULTENG;SULTENG;Riau;SulawesiTengah;701
SULTENG;SULSEL;Riau;SulawesiSelatan;6891
SULTENG;SULTENGG;Riau;SulawesiTenggara;172
SULTENG;GORONTALO;Riau;Gorontalo; NA
SULTENG;SULBARAT;Riau;SulawesiBarat; NA
SULTENG;MALUKU;Riau;Maluku; NA
SULTENG;MALUT;Riau;MalukuUtara; NA
SULTENG;PAPBAR;Riau;PapuaBarat; NA
SULTENG;PAPUA;Riau;Papua;214
SULSEL;ACEH;SulawesiBarat;Aceh; NA
SULSEL;SUMUT;SulawesiBarat;SumateraUtara; NA
SULSEL;SUMBAR;SulawesiBarat;SumateraBarat;59
SULSEL;RIAU;SulawesiBarat;Riau;77
SULSEL;JAMBI;SulawesiBarat;Jambi;633
SULSEL;SUMSEL;SulawesiBarat;SumateraSelatan;185
SULSEL;BENGKULU;SulawesiBarat;Bengkulu;51
SULSEL;LAMPUNG;SulawesiBarat;Lampung;68
SULSEL;BABEL;SulawesiBarat;Kep.BangkaBelitung; NA
SULSEL;KEPRI;SulawesiBarat;KepulauanRiau; NA
SULSEL;JAKARTA;SulawesiBarat;DKIJakarta;587
SULSEL;JABAR;SulawesiBarat;JawaBarat;1269
SULSEL;JATENG;SulawesiBarat;JawaTengah;4312
SULSEL;YOGYA;SulawesiBarat;DIYogyakarta;353
SULSEL;JATIM;SulawesiBarat;JawaTimur;3413
SULSEL;BANTEN;SulawesiBarat;Banten;117
SULSEL;BALI;SulawesiBarat;Bali;4842
SULSEL;NTB;SulawesiBarat;NusaTenggaraBarat;1160
SULSEL;NTT;SulawesiBarat;NusaTenggaraTimur;2238
SULSEL;KALBAR;SulawesiBarat;KalimantanBarat;33
SULSEL;KALTENG;SulawesiBarat;KalimantanTengah; NA
SULSEL;KALSEL;SulawesiBarat;KalimantanSelatan;635
SULSEL;KALTIM;SulawesiBarat;KalimantanTimur;1599
SULSEL;KALUT;SulawesiBarat;KalimantanUtara;203
SULSEL;SULUT;SulawesiBarat;SulawesiUtara;386
SULSEL;SULTENG;SulawesiBarat;SulawesiTengah;5374
SULSEL;SULSEL;SulawesiBarat;SulawesiSelatan;54783
SULSEL;SULTENGG;SulawesiBarat;SulawesiTenggara;1037
SULSEL;GORONTALO;SulawesiBarat;Gorontalo;189
SULSEL;SULBARAT;SulawesiBarat;SulawesiBarat;552362
SULSEL;MALUKU;SulawesiBarat;Maluku;178
SULSEL;MALUT;SulawesiBarat;MalukuUtara;22
SULSEL;PAPBAR;SulawesiBarat;PapuaBarat;57
SULSEL;PAPUA;SulawesiBarat;Papua;101
SULTENGG;ACEH;SulawesiSelatan;Aceh;379
SULTENGG;SUMUT;SulawesiSelatan;SumateraUtara;1353
SULTENGG;SUMBAR;SulawesiSelatan;SumateraBarat;396
SULTENGG;RIAU;SulawesiSelatan;Riau;1341
SULTENGG;JAMBI;SulawesiSelatan;Jambi;2368
SULTENGG;SUMSEL;SulawesiSelatan;SumateraSelatan;1701
SULTENGG;BENGKULU;SulawesiSelatan;Bengkulu; NA
SULTENGG;LAMPUNG;SulawesiSelatan;Lampung;2310
SULTENGG;BABEL;SulawesiSelatan;Kep.BangkaBelitung;463
SULTENGG;KEPRI;SulawesiSelatan;KepulauanRiau;227
SULTENGG;JAKARTA;SulawesiSelatan;DKIJakarta;6798
SULTENGG;JABAR;SulawesiSelatan;JawaBarat;7283
SULTENGG;JATENG;SulawesiSelatan;JawaTengah;13583
SULTENGG;YOGYA;SulawesiSelatan;DIYogyakarta;3279
SULTENGG;JATIM;SulawesiSelatan;JawaTimur;20332
SULTENGG;BANTEN;SulawesiSelatan;Banten;241
SULTENGG;BALI;SulawesiSelatan;Bali;4353
SULTENGG;NTB;SulawesiSelatan;NusaTenggaraBarat;4829
SULTENGG;NTT;SulawesiSelatan;NusaTenggaraTimur;6870
SULTENGG;KALBAR;SulawesiSelatan;KalimantanBarat;1138
SULTENGG;KALTENG;SulawesiSelatan;KalimantanTengah;507
SULTENGG;KALSEL;SulawesiSelatan;KalimantanSelatan;1355
SULTENGG;KALTIM;SulawesiSelatan;KalimantanTimur;6349
SULTENGG;KALUT;SulawesiSelatan;KalimantanUtara;2592
SULTENGG;SULUT;SulawesiSelatan;SulawesiUtara;2891
SULTENGG;SULTENG;SulawesiSelatan;SulawesiTengah;9556
SULTENGG;SULSEL;SulawesiSelatan;SulawesiSelatan;4193136
SULTENGG;SULTENGG;SulawesiSelatan;SulawesiTenggara;18440
SULTENGG;GORONTALO;SulawesiSelatan;Gorontalo;1408
SULTENGG;SULBARAT;SulawesiSelatan;SulawesiBarat;18490
SULTENGG;MALUKU;SulawesiSelatan;Maluku;4703
SULTENGG;MALUT;SulawesiSelatan;MalukuUtara;1750
SULTENGG;PAPBAR;SulawesiSelatan;PapuaBarat;2171
SULTENGG;PAPUA;SulawesiSelatan;Papua;5045
GORONTALO;ACEH;SulawesiTengah;Aceh;82
GORONTALO;SUMUT;SulawesiTengah;SumateraUtara;1081
GORONTALO;SUMBAR;SulawesiTengah;SumateraBarat;984
GORONTALO;RIAU;SulawesiTengah;Riau;181
GORONTALO;JAMBI;SulawesiTengah;Jambi;321
GORONTALO;SUMSEL;SulawesiTengah;SumateraSelatan;598
GORONTALO;BENGKULU;SulawesiTengah;Bengkulu; NA
GORONTALO;LAMPUNG;SulawesiTengah;Lampung;587
GORONTALO;BABEL;SulawesiTengah;Kep.BangkaBelitung;181
GORONTALO;KEPRI;SulawesiTengah;KepulauanRiau;23
GORONTALO;JAKARTA;SulawesiTengah;DKIJakarta;1774
GORONTALO;JABAR;SulawesiTengah;JawaBarat;5044
GORONTALO;JATENG;SulawesiTengah;JawaTengah;12687
GORONTALO;YOGYA;SulawesiTengah;DIYogyakarta;947
GORONTALO;JATIM;SulawesiTengah;JawaTimur;25900
GORONTALO;BANTEN;SulawesiTengah;Banten;212
GORONTALO;BALI;SulawesiTengah;Bali;30568
GORONTALO;NTB;SulawesiTengah;NusaTenggaraBarat;5830
GORONTALO;NTT;SulawesiTengah;NusaTenggaraTimur;1508
GORONTALO;KALBAR;SulawesiTengah;KalimantanBarat;131
GORONTALO;KALTENG;SulawesiTengah;KalimantanTengah;222
GORONTALO;KALSEL;SulawesiTengah;KalimantanSelatan;200
GORONTALO;KALTIM;SulawesiTengah;KalimantanTimur;1689
GORONTALO;KALUT;SulawesiTengah;KalimantanUtara;759
GORONTALO;SULUT;SulawesiTengah;SulawesiUtara;14386
GORONTALO;SULTENG;SulawesiTengah;SulawesiTengah;1184216
GORONTALO;SULSEL;SulawesiTengah;SulawesiSelatan;82957
GORONTALO;SULTENGG;SulawesiTengah;SulawesiTenggara;6254
GORONTALO;GORONTALO;SulawesiTengah;Gorontalo;14016
GORONTALO;SULBARAT;SulawesiTengah;SulawesiBarat;8753
GORONTALO;MALUKU;SulawesiTengah;Maluku;990
GORONTALO;MALUT;SulawesiTengah;MalukuUtara;740
GORONTALO;PAPBAR;SulawesiTengah;PapuaBarat;259
GORONTALO;PAPUA;SulawesiTengah;Papua;395
SULBARAT;ACEH;SulawesiTenggara;Aceh;157
SULBARAT;SUMUT;SulawesiTenggara;SumateraUtara;535
SULBARAT;SUMBAR;SulawesiTenggara;SumateraBarat;102
SULBARAT;RIAU;SulawesiTenggara;Riau;283
SULBARAT;JAMBI;SulawesiTenggara;Jambi;467
SULBARAT;SUMSEL;SulawesiTenggara;SumateraSelatan;232
SULBARAT;BENGKULU;SulawesiTenggara;Bengkulu; NA
SULBARAT;LAMPUNG;SulawesiTenggara;Lampung;437
SULBARAT;BABEL;SulawesiTenggara;Kep.BangkaBelitung;206
SULBARAT;KEPRI;SulawesiTenggara;KepulauanRiau;972
SULBARAT;JAKARTA;SulawesiTenggara;DKIJakarta;786
SULBARAT;JABAR;SulawesiTenggara;JawaBarat;12500
SULBARAT;JATENG;SulawesiTenggara;JawaTengah;10431
SULBARAT;YOGYA;SulawesiTenggara;DIYogyakarta;1680
SULBARAT;JATIM;SulawesiTenggara;JawaTimur;15047
SULBARAT;BANTEN;SulawesiTenggara;Banten;241
SULBARAT;BALI;SulawesiTenggara;Bali;11626
SULBARAT;NTB;SulawesiTenggara;NusaTenggaraBarat;1798
SULBARAT;NTT;SulawesiTenggara;NusaTenggaraTimur;899
SULBARAT;KALBAR;SulawesiTenggara;KalimantanBarat;10
SULBARAT;KALTENG;SulawesiTenggara;KalimantanTengah;104
SULBARAT;KALSEL;SulawesiTenggara;KalimantanSelatan;122
SULBARAT;KALTIM;SulawesiTenggara;KalimantanTimur;2036
SULBARAT;KALUT;SulawesiTenggara;KalimantanUtara;277
SULBARAT;SULUT;SulawesiTenggara;SulawesiUtara;1159
SULBARAT;SULTENG;SulawesiTenggara;SulawesiTengah;5663
SULBARAT;SULSEL;SulawesiTenggara;SulawesiSelatan;117013
SULBARAT;SULTENGG;SulawesiTenggara;SulawesiTenggara;1030311
SULBARAT;GORONTALO;SulawesiTenggara;Gorontalo;433
SULBARAT;SULBARAT;SulawesiTenggara;SulawesiBarat;6072
SULBARAT;MALUKU;SulawesiTenggara;Maluku;14195
SULBARAT;MALUT;SulawesiTenggara;MalukuUtara;2221
SULBARAT;PAPBAR;SulawesiTenggara;PapuaBarat;892
SULBARAT;PAPUA;SulawesiTenggara;Papua;1749
MALUKU;ACEH;SulawesiUtara;Aceh;345
MALUKU;SUMUT;SulawesiUtara;SumateraUtara;1054
MALUKU;SUMBAR;SulawesiUtara;SumateraBarat;140
MALUKU;RIAU;SulawesiUtara;Riau;804
MALUKU;JAMBI;SulawesiUtara;Jambi; NA
MALUKU;SUMSEL;SulawesiUtara;SumateraSelatan;672
MALUKU;BENGKULU;SulawesiUtara;Bengkulu;9
MALUKU;LAMPUNG;SulawesiUtara;Lampung;400
MALUKU;BABEL;SulawesiUtara;Kep.BangkaBelitung;53
MALUKU;KEPRI;SulawesiUtara;KepulauanRiau;490
MALUKU;JAKARTA;SulawesiUtara;DKIJakarta;4425
MALUKU;JABAR;SulawesiUtara;JawaBarat;2915
MALUKU;JATENG;SulawesiUtara;JawaTengah;4139
MALUKU;YOGYA;SulawesiUtara;DIYogyakarta;341
MALUKU;JATIM;SulawesiUtara;JawaTimur;11011
MALUKU;BANTEN;SulawesiUtara;Banten;580
MALUKU;BALI;SulawesiUtara;Bali;1352
MALUKU;NTB;SulawesiUtara;NusaTenggaraBarat;92
MALUKU;NTT;SulawesiUtara;NusaTenggaraTimur;623
MALUKU;KALBAR;SulawesiUtara;KalimantanBarat;219
MALUKU;KALTENG;SulawesiUtara;KalimantanTengah;114
MALUKU;KALSEL;SulawesiUtara;KalimantanSelatan;847
MALUKU;KALTIM;SulawesiUtara;KalimantanTimur;1538
MALUKU;KALUT;SulawesiUtara;KalimantanUtara;94
MALUKU;SULUT;SulawesiUtara;SulawesiUtara;1091398
MALUKU;SULTENG;SulawesiUtara;SulawesiTengah;10403
MALUKU;SULSEL;SulawesiUtara;SulawesiSelatan;6788
MALUKU;SULTENGG;SulawesiUtara;SulawesiTenggara;1014
MALUKU;GORONTALO;SulawesiUtara;Gorontalo;23113
MALUKU;SULBARAT;SulawesiUtara;SulawesiBarat;290
MALUKU;MALUKU;SulawesiUtara;Maluku;3253
MALUKU;MALUT;SulawesiUtara;MalukuUtara;7380
MALUKU;PAPBAR;SulawesiUtara;PapuaBarat;1904
MALUKU;PAPUA;SulawesiUtara;Papua;1867
MALUT;ACEH;SumateraBarat;Aceh;2586
MALUT;SUMUT;SumateraBarat;SumateraUtara;38973
MALUT;SUMBAR;SumateraBarat;SumateraBarat;2440464
MALUT;RIAU;SumateraBarat;Riau;22746
MALUT;JAMBI;SumateraBarat;Jambi;12816
MALUT;SUMSEL;SumateraBarat;SumateraSelatan;7367
MALUT;BENGKULU;SumateraBarat;Bengkulu;5180
MALUT;LAMPUNG;SumateraBarat;Lampung;6453
MALUT;BABEL;SumateraBarat;Kep.BangkaBelitung;758
MALUT;KEPRI;SumateraBarat;KepulauanRiau;4809
MALUT;JAKARTA;SumateraBarat;DKIJakarta;14802
MALUT;JABAR;SumateraBarat;JawaBarat;13716
MALUT;JATENG;SumateraBarat;JawaTengah;21956
MALUT;YOGYA;SumateraBarat;DIYogyakarta;2714
MALUT;JATIM;SumateraBarat;JawaTimur;10185
MALUT;BANTEN;SumateraBarat;Banten;2799
MALUT;BALI;SumateraBarat;Bali;274
MALUT;NTB;SumateraBarat;NusaTenggaraBarat;385
MALUT;NTT;SumateraBarat;NusaTenggaraTimur; NA
MALUT;KALBAR;SumateraBarat;KalimantanBarat;311
MALUT;KALTENG;SumateraBarat;KalimantanTengah; NA
MALUT;KALSEL;SumateraBarat;KalimantanSelatan;369
MALUT;KALTIM;SumateraBarat;KalimantanTimur;414
MALUT;KALUT;SumateraBarat;KalimantanUtara; NA
MALUT;SULUT;SumateraBarat;SulawesiUtara;70
MALUT;SULTENG;SumateraBarat;SulawesiTengah;113
MALUT;SULSEL;SumateraBarat;SulawesiSelatan;250
MALUT;SULTENGG;SumateraBarat;SulawesiTenggara; NA
MALUT;GORONTALO;SumateraBarat;Gorontalo;10
MALUT;SULBARAT;SumateraBarat;SulawesiBarat; NA
MALUT;MALUKU;SumateraBarat;Maluku;22
MALUT;MALUT;SumateraBarat;MalukuUtara;23
MALUT;PAPBAR;SumateraBarat;PapuaBarat; NA
MALUT;PAPUA;SumateraBarat;Papua;48
PAPBAR;ACEH;SumateraSelatan;Aceh;3153
PAPBAR;SUMUT;SumateraSelatan;SumateraUtara;12548
PAPBAR;SUMBAR;SumateraSelatan;SumateraBarat;14231
PAPBAR;RIAU;SumateraSelatan;Riau;2385
PAPBAR;JAMBI;SumateraSelatan;Jambi;11853
PAPBAR;SUMSEL;SumateraSelatan;SumateraSelatan;3499527
PAPBAR;BENGKULU;SumateraSelatan;Bengkulu;12237
PAPBAR;LAMPUNG;SumateraSelatan;Lampung;70101
PAPBAR;BABEL;SumateraSelatan;Kep.BangkaBelitung;3189
PAPBAR;KEPRI;SumateraSelatan;KepulauanRiau;796
PAPBAR;JAKARTA;SumateraSelatan;DKIJakarta;8570
PAPBAR;JABAR;SumateraSelatan;JawaBarat;37731
PAPBAR;JATENG;SumateraSelatan;JawaTengah;132579
PAPBAR;YOGYA;SumateraSelatan;DIYogyakarta;24533
PAPBAR;JATIM;SumateraSelatan;JawaTimur;96083
PAPBAR;BANTEN;SumateraSelatan;Banten;13768
PAPBAR;BALI;SumateraSelatan;Bali;6042
PAPBAR;NTB;SumateraSelatan;NusaTenggaraBarat;91
PAPBAR;NTT;SumateraSelatan;NusaTenggaraTimur;666
PAPBAR;KALBAR;SumateraSelatan;KalimantanBarat;500
PAPBAR;KALTENG;SumateraSelatan;KalimantanTengah;182
PAPBAR;KALSEL;SumateraSelatan;KalimantanSelatan;293
PAPBAR;KALTIM;SumateraSelatan;KalimantanTimur;416
PAPBAR;KALUT;SumateraSelatan;KalimantanUtara; NA
PAPBAR;SULUT;SumateraSelatan;SulawesiUtara;157
PAPBAR;SULTENG;SumateraSelatan;SulawesiTengah;21
PAPBAR;SULSEL;SumateraSelatan;SulawesiSelatan;3826
PAPBAR;SULTENGG;SumateraSelatan;SulawesiTenggara;23
PAPBAR;GORONTALO;SumateraSelatan;Gorontalo; NA
PAPBAR;SULBARAT;SumateraSelatan;SulawesiBarat;120
PAPBAR;MALUKU;SumateraSelatan;Maluku;100
PAPBAR;MALUT;SumateraSelatan;MalukuUtara; NA
PAPBAR;PAPBAR;SumateraSelatan;PapuaBarat; NA
PAPBAR;PAPUA;SumateraSelatan;Papua; NA
PAPUA;ACEH;SumateraUtara;Aceh;54404
PAPUA;SUMUT;SumateraUtara;SumateraUtara;6716241
PAPUA;SUMBAR;SumateraUtara;SumateraBarat;42757
PAPUA;RIAU;SumateraUtara;Riau;25973
PAPUA;JAMBI;SumateraUtara;Jambi;4253
PAPUA;SUMSEL;SumateraUtara;SumateraSelatan;3577
PAPUA;BENGKULU;SumateraUtara;Bengkulu;2351
PAPUA;LAMPUNG;SumateraUtara;Lampung;4392
PAPUA;BABEL;SumateraUtara;Kep.BangkaBelitung;459
PAPUA;KEPRI;SumateraUtara;KepulauanRiau;5682
PAPUA;JAKARTA;SumateraUtara;DKIJakarta;16113
PAPUA;JABAR;SumateraUtara;JawaBarat;15671
PAPUA;JATENG;SumateraUtara;JawaTengah;50438
PAPUA;YOGYA;SumateraUtara;DIYogyakarta;3858
PAPUA;JATIM;SumateraUtara;JawaTimur;17138
PAPUA;BANTEN;SumateraUtara;Banten;3194
PAPUA;BALI;SumateraUtara;Bali;389
PAPUA;NTB;SumateraUtara;NusaTenggaraBarat;282
PAPUA;NTT;SumateraUtara;NusaTenggaraTimur;400
PAPUA;KALBAR;SumateraUtara;KalimantanBarat;1333
PAPUA;KALTENG;SumateraUtara;KalimantanTengah;36
PAPUA;KALSEL;SumateraUtara;KalimantanSelatan;191
PAPUA;KALTIM;SumateraUtara;KalimantanTimur;415
PAPUA;KALUT;SumateraUtara;KalimantanUtara;11
PAPUA;SULUT;SumateraUtara;SulawesiUtara;811
PAPUA;SULTENG;SumateraUtara;SulawesiTengah; NA
PAPUA;SULSEL;SumateraUtara;SulawesiSelatan;2023
PAPUA;SULTENGG;SumateraUtara;SulawesiTenggara;75
PAPUA;GORONTALO;SumateraUtara;Gorontalo;64
PAPUA;SULBARAT;SumateraUtara;SulawesiBarat; NA
PAPUA;MALUKU;SumateraUtara;Maluku;900
PAPUA;MALUT;SumateraUtara;MalukuUtara;273
PAPUA;PAPBAR;SumateraUtara;PapuaBarat; NA
PAPUA;PAPUA;SumateraUtara;Papua;355
